letter,total_weight,num_selected_vertices,penalties,uncertain_edges,sum_of_weight
ZGC_arial_Approach2,5,1,0,3,10
ZGC_arial_Approach2,8,2,0,3,10
ZSM_arial_Approach2,24,3,0,7,24
ZSM_arial_Approach2,11,1,0,7,24
ZSM_arial_Approach2,19,2,0,7,24
A_perspire_Boundaries,8,2,0,4,8
A_perspire_Boundaries,4,1,0,4,8
ACI_perspire_Boundaries,4,1,0,2,4
AEJ_perspire_Boundaries,4,1,0,2,4
AEY_perspire_Boundaries,4,1,0,2,4
AJD_perspire_Boundaries,8,2,0,4,8
AJD_perspire_Boundaries,4,1,0,4,8
AKV_perspire_Boundaries,16,4,0,8,16
AKV_perspire_Boundaries,4,1,0,8,16
AKV_perspire_Boundaries,8,2,0,8,16
AKV_perspire_Boundaries,12,3,0,8,16
ANC_perspire_Boundaries,12,3,0,6,12
ANC_perspire_Boundaries,4,1,0,6,12
ANC_perspire_Boundaries,8,2,0,6,12
ARV_perspire_Boundaries,16,4,0,8,16
ARV_perspire_Boundaries,4,1,0,8,16
ARV_perspire_Boundaries,8,2,0,8,16
ARV_perspire_Boundaries,12,3,0,8,16
AW_perspire_Boundaries,8,2,0,4,8
AW_perspire_Boundaries,4,1,0,4,8
AX_perspire_Boundaries,20,5,0,10,20
AX_perspire_Boundaries,4,1,0,10,20
AX_perspire_Boundaries,8,2,0,10,20
AX_perspire_Boundaries,16,4,0,10,20
AX_perspire_Boundaries,12,3,0,10,20
AXF_perspire_Boundaries,20,5,0,10,20
AXF_perspire_Boundaries,4,1,0,10,20
AXF_perspire_Boundaries,8,2,0,10,20
AXF_perspire_Boundaries,12,3,0,10,20
AXF_perspire_Boundaries,16,4,0,10,20
AZ_perspire_Boundaries,8,2,0,4,8
AZ_perspire_Boundaries,4,1,0,4,8
AZH_perspire_Boundaries,12,3,0,6,12
AZH_perspire_Boundaries,4,1,0,6,12
AZH_perspire_Boundaries,8,2,0,6,12
AT_perspire_Boundaries,12,3,0,6,12
AT_perspire_Boundaries,6,1,0,6,12
AT_perspire_Boundaries,10,2,0,6,12
BEV_perspire_Boundaries,4,1,0,2,4
BTM_perspire_Boundaries,8,2,0,4,8
BTM_perspire_Boundaries,4,1,0,4,8
BVD_perspire_Boundaries,4,1,0,2,4
CGY_perspire_Boundaries,4,1,0,2,4
CRK_perspire_Boundaries,8,2,0,4,8
CRK_perspire_Boundaries,4,1,0,4,8
CUH_perspire_Boundaries,8,2,0,4,8
CUH_perspire_Boundaries,4,1,0,4,8
CXS_perspire_Boundaries,16,4,0,8,16
CXS_perspire_Boundaries,6,1,0,8,16
CXS_perspire_Boundaries,10,2,0,8,16
CXS_perspire_Boundaries,14,3,0,8,16
CVG_perspire_Boundaries,4,1,0,2,4
DAQ_perspire_Boundaries,4,1,0,2,4
DCJ_perspire_Boundaries,4,1,0,2,4
DGH_perspire_Boundaries,8,2,0,4,8
DGH_perspire_Boundaries,4,1,0,4,8
DIH_perspire_Boundaries,4,1,0,2,4
DJI_perspire_Boundaries,12,3,0,6,12
DJI_perspire_Boundaries,6,1,0,6,12
DJI_perspire_Boundaries,10,2,0,6,12
DMF_perspire_Boundaries,8,2,0,4,8
DMF_perspire_Boundaries,4,1,0,4,8
EDH_perspire_Boundaries,4,1,0,2,4
EHX_perspire_Boundaries,20,5,0,10,20
EHX_perspire_Boundaries,8,2,0,10,20
EHX_perspire_Boundaries,4,1,0,10,20
EHX_perspire_Boundaries,12,3,0,10,20
EHX_perspire_Boundaries,16,4,0,10,20
EP_perspire_Boundaries,4,1,0,2,4
ER_perspire_Boundaries,8,2,0,4,8
ER_perspire_Boundaries,4,1,0,4,8
EVG_perspire_Boundaries,4,1,0,2,4
FHP_perspire_Boundaries,12,3,0,6,12
FHP_perspire_Boundaries,4,1,0,6,12
FHP_perspire_Boundaries,8,2,0,6,12
FPJ_perspire_Boundaries,4,1,0,2,4
FSB_perspire_Boundaries,4,1,0,2,4
FUX_perspire_Boundaries,12,3,0,6,12
FUX_perspire_Boundaries,4,1,0,6,12
FUX_perspire_Boundaries,8,2,0,6,12
GD_perspire_Boundaries,4,1,0,2,4
GM_perspire_Boundaries,8,2,0,4,8
GM_perspire_Boundaries,4,1,0,4,8
GMU_perspire_Boundaries,4,1,0,2,4
GPS_perspire_Boundaries,4,1,0,2,4
HI_perspire_Boundaries,16,4,0,8,16
HI_perspire_Boundaries,4,1,0,8,16
HI_perspire_Boundaries,8,2,0,8,16
HI_perspire_Boundaries,12,3,0,8,16
HKD_perspire_Boundaries,24,7,0,12,24
HKD_perspire_Boundaries,2,1,0,12,24
HKD_perspire_Boundaries,6,2,0,12,24
HKD_perspire_Boundaries,14,4,0,12,24
HKD_perspire_Boundaries,10,3,0,12,24
HKD_perspire_Boundaries,18,5,0,12,24
HKD_perspire_Boundaries,22,6,0,12,24
HO_perspire_Boundaries,4,1,0,2,4
HBV_perspire_Boundaries,8,2,0,4,8
HBV_perspire_Boundaries,4,1,0,4,8
IA_perspire_Boundaries,8,2,0,4,8
IA_perspire_Boundaries,4,1,0,4,8
IBY_perspire_Boundaries,4,1,0,2,4
IH_perspire_Boundaries,8,2,0,4,8
IH_perspire_Boundaries,4,1,0,4,8
IN_perspire_Boundaries,8,2,0,4,8
IN_perspire_Boundaries,4,1,0,4,8
IP_perspire_Boundaries,4,1,0,2,4
IZ_perspire_Boundaries,4,1,0,2,4
JA_perspire_Boundaries,8,2,0,4,8
JA_perspire_Boundaries,4,1,0,4,8
JB_perspire_Boundaries,4,1,0,2,4
JBR_perspire_Boundaries,4,1,0,2,4
JC_perspire_Boundaries,8,2,0,4,8
JC_perspire_Boundaries,4,1,0,4,8
JCD_perspire_Boundaries,8,2,0,4,8
JCD_perspire_Boundaries,4,1,0,4,8
JD_perspire_Boundaries,8,2,0,4,8
JD_perspire_Boundaries,4,1,0,4,8
JHR_perspire_Boundaries,12,3,0,6,12
JHR_perspire_Boundaries,4,1,0,6,12
JHR_perspire_Boundaries,8,2,0,6,12
JJ_perspire_Boundaries,8,2,0,4,8
JJ_perspire_Boundaries,4,1,0,4,8
JNY_perspire_Boundaries,4,1,0,2,4
JO_perspire_Boundaries,4,1,0,2,4
JRA_perspire_Boundaries,8,2,0,4,8
JRA_perspire_Boundaries,4,1,0,4,8
JXD_perspire_Boundaries,20,6,0,10,20
JXD_perspire_Boundaries,12,3,0,10,20
JXD_perspire_Boundaries,16,4,0,10,20
JXD_perspire_Boundaries,8,2,0,10,20
JXD_perspire_Boundaries,4,1,0,10,20
JXD_perspire_Boundaries,18,5,0,10,20
KGO_perspire_Boundaries,4,1,0,2,4
KIW_perspire_Boundaries,8,2,0,4,8
KIW_perspire_Boundaries,4,1,0,4,8
KJ_perspire_Boundaries,4,1,0,2,4
KJP_perspire_Boundaries,8,2,0,4,8
KJP_perspire_Boundaries,4,1,0,4,8
LAC_perspire_Boundaries,4,1,0,2,4
LBP_perspire_Boundaries,4,1,0,2,4
LZT_perspire_Boundaries,2,1,0,1,2
LWC_perspire_Boundaries,4,1,0,2,4
MB_perspire_Boundaries,8,2,0,4,8
MB_perspire_Boundaries,4,1,0,4,8
MMK_perspire_Boundaries,28,7,0,14,28
MMK_perspire_Boundaries,6,1,0,14,28
MMK_perspire_Boundaries,22,5,0,14,28
MMK_perspire_Boundaries,10,2,0,14,28
MMK_perspire_Boundaries,18,4,0,14,28
MMK_perspire_Boundaries,14,3,0,14,28
MMK_perspire_Boundaries,26,6,0,14,28
MNW_perspire_Boundaries,20,5,0,10,20
MNW_perspire_Boundaries,14,3,0,10,20
MNW_perspire_Boundaries,6,1,0,10,20
MNW_perspire_Boundaries,10,2,0,10,20
MNW_perspire_Boundaries,18,4,0,10,20
MP_perspire_Boundaries,20,5,0,10,20
MP_perspire_Boundaries,6,1,0,10,20
MP_perspire_Boundaries,10,2,0,10,20
MP_perspire_Boundaries,14,3,0,10,20
MP_perspire_Boundaries,18,4,0,10,20
MY_perspire_Boundaries,12,3,0,6,12
MY_perspire_Boundaries,4,1,0,6,12
MY_perspire_Boundaries,8,2,0,6,12
NB_perspire_Boundaries,4,1,0,2,4
ND_perspire_Boundaries,8,2,0,4,8
ND_perspire_Boundaries,4,1,0,4,8
NJY_perspire_Boundaries,12,3,0,6,12
NJY_perspire_Boundaries,4,1,0,6,12
NJY_perspire_Boundaries,8,2,0,6,12
NPP_perspire_Boundaries,16,4,0,8,16
NPP_perspire_Boundaries,4,1,0,8,16
NPP_perspire_Boundaries,8,2,0,8,16
NPP_perspire_Boundaries,12,3,0,8,16
NUO_perspire_Boundaries,8,2,0,4,8
NUO_perspire_Boundaries,4,1,0,4,8
NWF_perspire_Boundaries,8,2,0,4,8
NWF_perspire_Boundaries,4,1,0,4,8
NWW_perspire_Boundaries,8,2,0,4,8
NWW_perspire_Boundaries,4,1,0,4,8
OGW_perspire_Boundaries,6,1,0,4,8
OMJ_perspire_Boundaries,6,2,0,3,6
OMJ_perspire_Boundaries,4,1,0,3,6
OPN_perspire_Boundaries,4,1,0,2,4
P_perspire_Boundaries,4,1,0,2,4
PAZ_perspire_Boundaries,8,2,0,4,8
PAZ_perspire_Boundaries,4,1,0,4,8
PD_perspire_Boundaries,8,2,0,4,8
PD_perspire_Boundaries,4,1,0,4,8
PI_perspire_Boundaries,8,2,0,4,8
PI_perspire_Boundaries,4,1,0,4,8
PJW_perspire_Boundaries,12,3,0,6,12
PJW_perspire_Boundaries,4,1,0,6,12
PJW_perspire_Boundaries,8,2,0,6,12
PQW_perspire_Boundaries,8,2,0,4,8
PQW_perspire_Boundaries,4,1,0,4,8
PYE_perspire_Boundaries,8,2,0,4,8
PYE_perspire_Boundaries,4,1,0,4,8
PYO_perspire_Boundaries,4,1,0,2,4
RJ_perspire_Boundaries,4,1,0,2,4
RMJ_perspire_Boundaries,16,4,0,8,16
RMJ_perspire_Boundaries,4,1,0,8,16
RMJ_perspire_Boundaries,8,2,0,8,16
RMJ_perspire_Boundaries,12,3,0,8,16
SH_perspire_Boundaries,12,3,0,6,12
SH_perspire_Boundaries,4,1,0,6,12
SH_perspire_Boundaries,8,2,0,6,12
SL_perspire_Boundaries,8,2,0,4,8
SL_perspire_Boundaries,4,1,0,4,8
SNO_perspire_Boundaries,4,1,0,2,4
SOF_perspire_Boundaries,4,1,0,2,4
SOG_perspire_Boundaries,4,1,0,2,4
SOS_perspire_Boundaries,8,2,0,4,8
SOS_perspire_Boundaries,4,1,0,4,8
SVY_perspire_Boundaries,12,3,0,6,12
SVY_perspire_Boundaries,4,1,0,6,12
SVY_perspire_Boundaries,8,2,0,6,12
SYZ_perspire_Boundaries,4,1,0,2,4
TA_perspire_Boundaries,8,2,0,4,8
TA_perspire_Boundaries,4,1,0,4,8
TIA_perspire_Boundaries,8,2,0,4,8
TIA_perspire_Boundaries,4,1,0,4,8
SD_perspire_Boundaries,12,3,0,6,12
SD_perspire_Boundaries,8,2,0,6,12
SD_perspire_Boundaries,4,1,0,6,12
SDF_perspire_Boundaries,12,3,0,6,12
SDF_perspire_Boundaries,4,1,0,6,12
SDF_perspire_Boundaries,8,2,0,6,12
TRD_perspire_Boundaries,8,2,0,4,8
TRD_perspire_Boundaries,4,1,0,4,8
TSM_perspire_Boundaries,8,2,0,4,8
TSM_perspire_Boundaries,4,1,0,4,8
UA_perspire_Boundaries,4,1,0,2,4
UAV_perspire_Boundaries,4,1,0,2,4
UD_perspire_Boundaries,4,1,0,2,4
UH_perspire_Boundaries,8,2,0,4,8
UH_perspire_Boundaries,4,1,0,4,8
UI_perspire_Boundaries,4,1,0,2,4
UIN_perspire_Boundaries,4,1,0,2,4
UJ_perspire_Boundaries,4,1,0,2,4
UNY_perspire_Boundaries,4,1,0,2,4
UP_perspire_Boundaries,4,1,0,2,4
UPJ_perspire_Boundaries,4,1,0,2,4
VNM_perspire_Boundaries,20,5,0,10,20
VNM_perspire_Boundaries,4,1,0,10,20
VNM_perspire_Boundaries,8,2,0,10,20
VNM_perspire_Boundaries,12,3,0,10,20
VNM_perspire_Boundaries,16,4,0,10,20
VQ_perspire_Boundaries,8,2,0,4,8
VQ_perspire_Boundaries,4,1,0,4,8
VUJ_perspire_Boundaries,16,4,0,8,16
VUJ_perspire_Boundaries,4,1,0,8,16
VUJ_perspire_Boundaries,8,2,0,8,16
VUJ_perspire_Boundaries,12,3,0,8,16
WD_perspire_Boundaries,4,1,0,2,4
WFD_perspire_Boundaries,4,1,0,2,4
WM_perspire_Boundaries,8,2,0,4,8
WM_perspire_Boundaries,4,1,0,4,8
WQ_perspire_Boundaries,4,1,0,2,4
WWA_perspire_Boundaries,4,1,0,2,4
XBL_perspire_Boundaries,12,3,0,6,12
XBL_perspire_Boundaries,8,2,0,6,12
XBL_perspire_Boundaries,4,1,0,6,12
XGU_perspire_Boundaries,12,3,0,6,12
XGU_perspire_Boundaries,4,1,0,6,12
XGU_perspire_Boundaries,8,2,0,6,12
XIT_perspire_Boundaries,24,6,0,12,24
XIT_perspire_Boundaries,12,3,0,12,24
XIT_perspire_Boundaries,8,2,0,12,24
XIT_perspire_Boundaries,4,1,0,12,24
XIT_perspire_Boundaries,20,5,0,12,24
XIT_perspire_Boundaries,16,4,0,12,24
XJ_perspire_Boundaries,12,3,0,6,12
XJ_perspire_Boundaries,4,1,0,6,12
XJ_perspire_Boundaries,8,2,0,6,12
XL_perspire_Boundaries,20,5,0,10,20
XL_perspire_Boundaries,4,1,0,10,20
XL_perspire_Boundaries,12,3,0,10,20
XL_perspire_Boundaries,8,2,0,10,20
XL_perspire_Boundaries,16,4,0,10,20
XMA_perspire_Boundaries,36,9,0,18,36
XMA_perspire_Boundaries,6,1,0,18,36
XMA_perspire_Boundaries,30,7,0,18,36
XMA_perspire_Boundaries,10,2,0,18,36
XMA_perspire_Boundaries,18,4,0,18,36
XMA_perspire_Boundaries,26,6,0,18,36
XMA_perspire_Boundaries,14,3,0,18,36
XMA_perspire_Boundaries,22,5,0,18,36
XMA_perspire_Boundaries,34,8,0,18,36
XP_perspire_Boundaries,12,3,0,6,12
XP_perspire_Boundaries,4,1,0,6,12
XP_perspire_Boundaries,8,2,0,6,12
XRT_perspire_Boundaries,20,5,0,10,20
XRT_perspire_Boundaries,4,1,0,10,20
XRT_perspire_Boundaries,8,2,0,10,20
XRT_perspire_Boundaries,12,3,0,10,20
XRT_perspire_Boundaries,16,4,0,10,20
XT_perspire_Boundaries,20,5,0,10,20
XT_perspire_Boundaries,4,1,0,10,20
XT_perspire_Boundaries,8,2,0,10,20
XT_perspire_Boundaries,16,4,0,10,20
XT_perspire_Boundaries,12,3,0,10,20
XWI_perspire_Boundaries,24,6,0,12,24
XWI_perspire_Boundaries,6,1,0,12,24
XWI_perspire_Boundaries,10,2,0,12,24
XWI_perspire_Boundaries,18,4,0,12,24
XWI_perspire_Boundaries,14,3,0,12,24
XWI_perspire_Boundaries,22,5,0,12,24
XXW_perspire_Boundaries,28,7,0,14,28
XXW_perspire_Boundaries,6,1,0,14,28
XXW_perspire_Boundaries,14,3,0,14,28
XXW_perspire_Boundaries,18,4,0,14,28
XXW_perspire_Boundaries,22,5,0,14,28
XXW_perspire_Boundaries,10,2,0,14,28
XXW_perspire_Boundaries,26,6,0,14,28
YDH_perspire_Boundaries,4,1,0,2,4
YUT_perspire_Boundaries,8,2,0,4,8
YUT_perspire_Boundaries,4,1,0,4,8
YXW_perspire_Boundaries,20,5,0,10,20
YXW_perspire_Boundaries,6,1,0,10,20
YXW_perspire_Boundaries,10,2,0,10,20
YXW_perspire_Boundaries,14,3,0,10,20
YXW_perspire_Boundaries,18,4,0,10,20
ZJY_perspire_Boundaries,6,2,0,3,6
ZJY_perspire_Boundaries,4,1,0,3,6
ZSM_perspire_Boundaries,14,4,0,7,14
ZSM_perspire_Boundaries,4,1,0,7,14
ZSM_perspire_Boundaries,8,2,0,7,14
ZSM_perspire_Boundaries,12,3,0,7,14
A_perspire_Approach2,4,1,0,2,4
ACI_perspire_Approach2,15,3,0,6,15
ACI_perspire_Approach2,8,1,0,6,15
ACI_perspire_Approach2,13,2,0,6,15
AEJ_perspire_Approach2,9,4,0,4,9
AEJ_perspire_Approach2,3,1,0,4,9
AEJ_perspire_Approach2,5,2,0,4,9
AEJ_perspire_Approach2,7,3,0,4,9
AEY_perspire_Approach2,21,4,0,8,21
AEY_perspire_Approach2,11,1,0,8,21
AEY_perspire_Approach2,17,2,0,8,21
AEY_perspire_Approach2,19,3,0,8,21
AJD_perspire_Approach2,15,3,0,7,15
AJD_perspire_Approach2,6,1,0,7,15
AJD_perspire_Approach2,11,2,0,7,15
AKV_perspire_Approach2,18,5,0,7,18
AKV_perspire_Approach2,10,1,0,7,18
AKV_perspire_Approach2,14,3,0,7,18
AKV_perspire_Approach2,12,2,0,7,18
AKV_perspire_Approach2,16,4,0,7,18
ANC_perspire_Approach2,29,6,0,10,29
ANC_perspire_Approach2,10,1,0,10,29
ANC_perspire_Approach2,19,2,0,10,29
ANC_perspire_Approach2,27,5,0,10,29
ANC_perspire_Approach2,23,3,0,10,29
ANC_perspire_Approach2,25,4,0,10,29
ARV_perspire_Approach2,15,4,0,8,17
ARV_perspire_Approach2,6,1,0,8,17
ARV_perspire_Approach2,11,2,0,8,17
ARV_perspire_Approach2,13,3,0,8,17
AW_perspire_Approach2,15,4,0,6,15
AW_perspire_Approach2,8,1,0,6,15
AW_perspire_Approach2,13,3,0,6,15
AW_perspire_Approach2,11,2,0,6,15
AX_perspire_Approach2,7,2,0,3,7
AX_perspire_Approach2,5,1,0,3,7
AXF_perspire_Approach2,7,2,0,3,7
AXF_perspire_Approach2,5,1,0,3,7
AZ_perspire_Approach2,8,2,0,3,8
AZ_perspire_Approach2,6,1,0,3,8
AZH_perspire_Approach2,14,3,0,5,14
AZH_perspire_Approach2,6,1,0,5,14
AZH_perspire_Approach2,12,2,0,5,14
AT_perspire_Approach2,15,3,0,6,15
AT_perspire_Approach2,8,1,0,6,15
AT_perspire_Approach2,12,2,0,6,15
BEV_perspire_Approach2,12,2,0,5,15
BEV_perspire_Approach2,9,1,0,5,15
BKQ_perspire_Approach2,20,5,0,7,20
BKQ_perspire_Approach2,8,1,0,7,20
BKQ_perspire_Approach2,12,2,0,7,20
BKQ_perspire_Approach2,16,3,0,7,20
BKQ_perspire_Approach2,18,4,0,7,20
BLC_perspire_Approach2,12,3,0,5,12
BLC_perspire_Approach2,8,1,0,5,12
BLC_perspire_Approach2,10,2,0,5,12
BO_perspire_Approach2,5,1,0,2,5
BVD_perspire_Approach2,16,3,0,7,21
BVD_perspire_Approach2,8,1,0,7,21
BVD_perspire_Approach2,14,2,0,7,21
BOC_perspire_Approach2,10,2,0,4,10
BOC_perspire_Approach2,6,1,0,4,10
CBS_perspire_Approach2,5,1,0,2,5
CGY_perspire_Approach2,4,1,0,2,4
CIO_perspire_Approach2,5,1,0,2,5
COP_perspire_Approach2,11,2,0,4,11
COP_perspire_Approach2,6,1,0,4,11
CRK_perspire_Approach2,16,2,0,6,18
CRK_perspire_Approach2,9,1,0,6,18
CUH_perspire_Approach2,21,4,0,7,21
CUH_perspire_Approach2,11,1,0,7,21
CUH_perspire_Approach2,17,2,0,7,21
CUH_perspire_Approach2,19,3,0,7,21
CV_perspire_Approach2,8,2,0,3,8
CV_perspire_Approach2,6,1,0,3,8
CWC_perspire_Approach2,7,1,0,3,7
CXS_perspire_Approach2,9,2,0,4,9
CXS_perspire_Approach2,5,1,0,4,9
CVG_perspire_Approach2,10,2,0,4,10
CVG_perspire_Approach2,7,1,0,4,10
DAQ_perspire_Approach2,23,4,0,8,23
DAQ_perspire_Approach2,6,1,0,8,23
DAQ_perspire_Approach2,12,2,0,8,23
DAQ_perspire_Approach2,18,3,0,8,23
DCJ_perspire_Approach2,20,5,0,8,20
DCJ_perspire_Approach2,10,1,0,8,20
DCJ_perspire_Approach2,14,2,0,8,20
DCJ_perspire_Approach2,18,4,0,8,20
DCJ_perspire_Approach2,16,3,0,8,20
DGC_perspire_Approach2,29,6,0,10,29
DGC_perspire_Approach2,18,2,0,10,29
DGC_perspire_Approach2,10,1,0,10,29
DGC_perspire_Approach2,22,3,0,10,29
DGC_perspire_Approach2,27,5,0,10,29
DGC_perspire_Approach2,25,4,0,10,29
DGH_perspire_Approach2,21,5,0,8,21
DGH_perspire_Approach2,8,1,0,8,21
DGH_perspire_Approach2,19,4,0,8,21
DGH_perspire_Approach2,13,2,0,8,21
DGH_perspire_Approach2,16,3,0,8,21
DI_perspire_Approach2,5,1,0,2,5
DIH_perspire_Approach2,6,2,0,3,6
DIH_perspire_Approach2,4,1,0,3,6
DJI_perspire_Approach2,20,3,0,7,20
DJI_perspire_Approach2,8,1,0,7,20
DJI_perspire_Approach2,16,2,0,7,20
DMF_perspire_Approach2,17,4,0,6,17
DMF_perspire_Approach2,10,1,0,6,17
DMF_perspire_Approach2,13,2,0,6,17
DMF_perspire_Approach2,15,3,0,6,17
DMP_perspire_Approach2,24,5,0,9,24
DMP_perspire_Approach2,9,1,0,9,24
DMP_perspire_Approach2,11,2,0,9,24
DMP_perspire_Approach2,18,4,0,9,24
DMP_perspire_Approach2,15,3,0,9,24
DP_perspire_Approach2,15,2,0,5,15
DP_perspire_Approach2,9,1,0,5,15
DU_perspire_Approach2,7,2,0,3,7
DU_perspire_Approach2,5,1,0,3,7
DV_perspire_Approach2,9,2,0,4,9
DV_perspire_Approach2,7,1,0,4,9
EDH_perspire_Approach2,2,1,0,1,2
EHX_perspire_Approach2,5,2,0,2,5
EHX_perspire_Approach2,3,1,0,2,5
ER_perspire_Approach2,2,1,0,1,2
ETC_perspire_Approach2,4,1,0,2,4
EVG_perspire_Approach2,15,3,0,5,15
EVG_perspire_Approach2,9,1,0,5,15
EVG_perspire_Approach2,13,2,0,5,15
FHP_perspire_Approach2,7,2,0,3,7
FHP_perspire_Approach2,4,1,0,3,7
FSB_perspire_Approach2,12,2,0,4,12
FSB_perspire_Approach2,8,1,0,4,12
FUX_perspire_Approach2,5,2,0,2,5
FUX_perspire_Approach2,3,1,0,2,5
GC_perspire_Approach2,5,1,0,2,5
GD_perspire_Approach2,5,2,0,2,5
GD_perspire_Approach2,3,1,0,2,5
GHJ_perspire_Approach2,8,2,0,3,8
GHJ_perspire_Approach2,5,1,0,3,8
GM_perspire_Approach2,9,2,0,3,9
GM_perspire_Approach2,7,1,0,3,9
GMU_perspire_Approach2,15,4,0,5,15
GMU_perspire_Approach2,7,1,0,5,15
GMU_perspire_Approach2,10,2,0,5,15
GMU_perspire_Approach2,13,3,0,5,15
GPS_perspire_Approach2,8,1,0,4,10
GWG_perspire_Approach2,8,2,0,4,8
GWG_perspire_Approach2,4,1,0,4,8
HI_perspire_Approach2,9,1,0,3,9
HKD_perspire_Approach2,18,4,0,7,18
HKD_perspire_Approach2,8,1,0,7,18
HKD_perspire_Approach2,16,3,0,7,18
HKD_perspire_Approach2,14,2,0,7,18
HO_perspire_Approach2,12,2,0,5,12
HO_perspire_Approach2,7,1,0,5,12
HBV_perspire_Approach2,22,5,0,10,25
HBV_perspire_Approach2,8,1,0,10,25
HBV_perspire_Approach2,13,2,0,10,25
HBV_perspire_Approach2,17,3,0,10,25
HBV_perspire_Approach2,20,4,0,10,25
IA_perspire_Approach2,4,1,0,2,4
IBY_perspire_Approach2,17,3,0,6,17
IBY_perspire_Approach2,11,1,0,6,17
IBY_perspire_Approach2,15,2,0,6,17
IH_perspire_Approach2,4,1,0,1,4
JA_perspire_Approach2,14,4,0,6,14
JA_perspire_Approach2,7,1,0,6,14
JA_perspire_Approach2,12,3,0,6,14
JA_perspire_Approach2,10,2,0,6,14
JB_perspire_Approach2,21,5,0,7,21
JB_perspire_Approach2,9,1,0,7,21
JB_perspire_Approach2,14,2,0,7,21
JB_perspire_Approach2,17,3,0,7,21
JB_perspire_Approach2,19,4,0,7,21
JBR_perspire_Approach2,21,4,0,8,21
JBR_perspire_Approach2,8,1,0,8,21
JBR_perspire_Approach2,19,3,0,8,21
JBR_perspire_Approach2,15,2,0,8,21
JC_perspire_Approach2,14,3,0,5,14
JC_perspire_Approach2,8,1,0,5,14
JC_perspire_Approach2,12,2,0,5,14
JCD_perspire_Approach2,19,4,0,6,19
JCD_perspire_Approach2,7,1,0,6,19
JCD_perspire_Approach2,14,2,0,6,19
JCD_perspire_Approach2,17,3,0,6,19
JD_perspire_Approach2,13,3,0,5,13
JD_perspire_Approach2,8,1,0,5,13
JD_perspire_Approach2,11,2,0,5,13
JHR_perspire_Approach2,24,5,0,9,24
JHR_perspire_Approach2,14,2,0,9,24
JHR_perspire_Approach2,7,1,0,9,24
JHR_perspire_Approach2,19,3,0,9,24
JHR_perspire_Approach2,22,4,0,9,24
JJ_perspire_Approach2,8,2,0,4,8
JJ_perspire_Approach2,4,1,0,4,8
JNY_perspire_Approach2,19,5,0,9,21
JNY_perspire_Approach2,6,1,0,9,21
JNY_perspire_Approach2,11,2,0,9,21
JNY_perspire_Approach2,17,4,0,9,21
JNY_perspire_Approach2,15,3,0,9,21
JO_perspire_Approach2,12,3,0,5,12
JO_perspire_Approach2,5,1,0,5,12
JO_perspire_Approach2,10,2,0,5,12
JRA_perspire_Approach2,33,6,0,13,37
JRA_perspire_Approach2,12,1,0,13,37
JRA_perspire_Approach2,18,2,0,13,37
JRA_perspire_Approach2,27,4,0,13,37
JRA_perspire_Approach2,23,3,0,13,37
JRA_perspire_Approach2,31,5,0,13,37
JXD_perspire_Approach2,12,5,0,8,18
JXD_perspire_Approach2,3,1,0,8,18
JXD_perspire_Approach2,10,4,0,8,18
JXD_perspire_Approach2,6,2,0,8,18
JXD_perspire_Approach2,8,3,0,8,18
KGO_perspire_Approach2,14,3,0,6,14
KGO_perspire_Approach2,7,1,0,6,14
KGO_perspire_Approach2,12,2,0,6,14
KIW_perspire_Approach2,11,3,0,5,11
KIW_perspire_Approach2,4,1,0,5,11
KIW_perspire_Approach2,8,2,0,5,11
KJ_perspire_Approach2,8,3,0,4,8
KJ_perspire_Approach2,4,1,0,4,8
KJ_perspire_Approach2,6,2,0,4,8
KJP_perspire_Approach2,17,4,0,7,17
KJP_perspire_Approach2,7,1,0,7,17
KJP_perspire_Approach2,12,2,0,7,17
KJP_perspire_Approach2,15,3,0,7,17
LAC_perspire_Approach2,21,5,0,8,21
LAC_perspire_Approach2,10,1,0,8,21
LAC_perspire_Approach2,14,2,0,8,21
LAC_perspire_Approach2,17,3,0,8,21
LAC_perspire_Approach2,19,4,0,8,21
LBP_perspire_Approach2,20,3,0,7,20
LBP_perspire_Approach2,10,1,0,7,20
LBP_perspire_Approach2,16,2,0,7,20
LZT_perspire_Approach2,11,2,0,4,11
LZT_perspire_Approach2,7,1,0,4,11
LWC_perspire_Approach2,11,2,0,4,11
LWC_perspire_Approach2,8,1,0,4,11
MB_perspire_Approach2,11,2,0,6,13
MB_perspire_Approach2,7,1,0,6,13
MMK_perspire_Approach2,16,3,0,6,16
MMK_perspire_Approach2,10,1,0,6,16
MMK_perspire_Approach2,14,2,0,6,16
MNW_perspire_Approach2,9,2,0,4,9
MNW_perspire_Approach2,5,1,0,4,9
MP_perspire_Approach2,8,2,0,4,8
MP_perspire_Approach2,4,1,0,4,8
MY_perspire_Approach2,15,3,0,6,15
MY_perspire_Approach2,11,1,0,6,15
MY_perspire_Approach2,13,2,0,6,15
NB_perspire_Approach2,5,1,0,2,5
ND_perspire_Approach2,8,2,0,3,8
ND_perspire_Approach2,6,1,0,3,8
NJY_perspire_Approach2,19,3,0,8,19
NJY_perspire_Approach2,9,1,0,8,19
NJY_perspire_Approach2,17,2,0,8,19
NPP_perspire_Approach2,4,1,0,2,4
NUO_perspire_Approach2,12,3,0,5,12
NUO_perspire_Approach2,5,1,0,5,12
NUO_perspire_Approach2,10,2,0,5,12
