letter,total_weight,num_selected_vertices,penalties,uncertain_edges,sum_of_weight,all_candidates_x,all_candidates_y,ICD,Bearing Entropy,Categorized Bearing Entropy,Graph Asymmetry,Normalized ICD,Normalized Bearing Entropy,Normalized Categorized Bearing Entropy,Normalized Graph Asymmetry,Skeletonization_Method,Path
UAV_Average-Regular_Approach2,12,2,0,6,16,62.0,124,2.0,4.16992500144231,2.90576458465545,319,0.5,0.6,0.9,0.3,Approach2,LSP
UD_Average-Regular_Approach2,6,1,0,2,6,45.0,90,1.8,3.16992500144231,2.72548055699787,74,0.4,0.5,0.9,0.1,Approach2,LSP
UH_Average-Regular_Approach2,6,2,0,2,6,59.0,118,1.84615384615385,3.58496250072116,2.28415912785142,131,0.5,0.5,0.7,0.2,Approach2,LSP
UH_Average-Regular_Approach2,3,1,0,2,6,59.0,118,1.84615384615385,3.58496250072116,2.28415912785142,131,0.5,0.5,0.7,0.2,Approach2,LSP
UI_Average-Regular_Approach2,4,2,0,2,4,38.0,76,1.71428571428571,2.58496250072116,1.79248125036058,71,0.4,0.4,0.6,0.1,Approach2,LSP
UI_Average-Regular_Approach2,2,1,0,2,4,38.0,76,1.71428571428571,2.58496250072116,1.79248125036058,71,0.4,0.4,0.6,0.1,Approach2,LSP
VNM_Average-Regular_Approach2,6,1,0,2,6,67.0,134,2.0,3.58496250072116,2.68872187554087,291,0.5,0.5,0.9,0.3,Approach2,LSP
WD_Average-Regular_Approach2,10,1,0,3,10,42.5,85,1.8,3.16992500144231,2.41938194564637,76,0.4,0.5,0.8,0.1,Approach2,LSP
WG_Average-Regular_Approach2,12,2,0,4,12,44.0,88,1.8,3.16992500144231,2.11328333429487,109,0.4,0.5,0.7,0.1,Approach2,LSP
WG_Average-Regular_Approach2,8,1,0,4,12,44.0,88,1.8,3.16992500144231,2.11328333429487,109,0.4,0.5,0.7,0.1,Approach2,LSP
WM_Average-Regular_Approach2,4,1,0,2,4,48.0,96,1.71428571428571,2.58496250072116,2.25162916738782,70,0.4,0.4,0.7,0.1,Approach2,LSP
XGU_Average-Regular_Approach2,4,1,0,2,4,74.0,148,1.83333333333333,3.4594316186373,3.09579525500093,97,0.5,0.5,1.0,0.1,Approach2,LSP
XMA_Average-Regular_Approach2,6,1,0,2,6,69.0,138,2.14285714285714,3.90689059560852,3.00623892865339,328,0.6,0.6,1.0,0.3,Approach2,LSP
XP_Average-Regular_Approach2,2,1,0,1,2,49.5,99,2.0,3.0,2.5,62,0.5,0.5,0.8,0.1,Approach2,LSP
XRT_Average-Regular_Approach2,18,3,0,5,18,72.5,145,2.21052631578947,4.39231742277876,2.91044049521858,384,0.7,0.7,0.9,0.4,Approach2,LSP
XRT_Average-Regular_Approach2,9,1,0,5,18,72.5,145,2.21052631578947,4.39231742277876,2.91044049521858,384,0.7,0.7,0.9,0.4,Approach2,LSP
XRT_Average-Regular_Approach2,15,2,0,5,18,72.5,145,2.21052631578947,4.39231742277876,2.91044049521858,384,0.7,0.7,0.9,0.4,Approach2,LSP
XWI_Average-Regular_Approach2,7,1,0,2,7,63.5,127,1.8,3.16992500144231,2.72548055699787,101,0.4,0.5,0.9,0.1,Approach2,LSP
YDH_Average-Regular_Approach2,4,1,0,2,4,79.0,158,2.0,4.39231742277876,3.20091027950953,353,0.5,0.7,1.0,0.4,Approach2,LSP
YXW_Average-Regular_Approach2,7,1,0,2,7,69.0,138,1.84615384615385,3.58496250072116,2.91829583405449,114,0.5,0.5,0.9,0.1,Approach2,LSP
ZCI_Average-Regular_Approach2,11,2,0,4,14,37.5,75,2.18181818181818,3.58496250072116,2.62581458369391,349,0.6,0.5,0.9,0.4,Approach2,LSP
ZCI_Average-Regular_Approach2,9,1,0,4,14,37.5,75,2.18181818181818,3.58496250072116,2.62581458369391,349,0.6,0.5,0.9,0.4,Approach2,LSP
ZGC_Average-Regular_Approach2,2,1,0,1,2,50.5,101,2.11764705882353,4.16992500144231,2.92745122496452,316,0.6,0.6,0.9,0.3,Approach2,LSP
ZJY_Average-Regular_Approach2,7,2,0,3,7,43.0,86,2.0,3.58496250072116,2.85538854220753,246,0.5,0.5,0.9,0.3,Approach2,LSP
ZJY_Average-Regular_Approach2,4,1,0,3,7,43.0,86,2.0,3.58496250072116,2.85538854220753,246,0.5,0.5,0.9,0.3,Approach2,LSP
ZOZ_Average-Regular_Approach2,2,1,0,1,2,39.5,79,2.21052631578947,4.39231742277876,2.5468465893424,412,0.7,0.7,0.8,0.4,Approach2,LSP
ACI_arial_Approach2,7,1,0,2,7,26.5,53,2.0,3.4594316186373,2.41308843642576,166,0.5,0.5,0.8,0.2,Approach2,LSP
AEJ_arial_Approach2,10,2,0,4,10,23.0,46,1.83333333333333,3.4594316186373,2.84535093662244,177,0.5,0.5,0.9,0.2,Approach2,LSP
AEJ_arial_Approach2,7,1,0,4,10,23.0,46,1.83333333333333,3.4594316186373,2.84535093662244,177,0.5,0.5,0.9,0.2,Approach2,LSP
AEY_arial_Approach2,4,1,0,2,4,22.0,44,2.0,3.80735492205761,2.78845045730829,261,0.5,0.6,0.9,0.3,Approach2,LSP
ANC_arial_Approach2,6,1,0,2,6,28.0,56,1.77777777777778,3.0,2.40563906222957,62,0.4,0.5,0.8,0.1,Approach2,LSP
ARV_arial_Approach2,12,2,0,3,12,32.0,64,2.0,3.4594316186373,2.11807820934971,173,0.5,0.5,0.7,0.2,Approach2,LSP
ARV_arial_Approach2,9,1,0,3,12,32.0,64,2.0,3.4594316186373,2.11807820934971,173,0.5,0.5,0.7,0.2,Approach2,LSP
AZ_arial_Approach2,4,1,0,2,4,15.5,31,1.77777777777778,3.0,2.75,72,0.4,0.5,0.9,0.1,Approach2,LSP
AZH_arial_Approach2,8,1,0,2,8,23.5,47,2.0,3.80735492205761,3.09306920777189,246,0.5,0.6,1.0,0.3,Approach2,LSP
BEV_arial_Approach2,5,1,0,2,5,30.5,61,2.5,3.90689059560852,2.73957226198672,438,0.8,0.6,0.9,0.4,Approach2,LSP
BLC_arial_Approach2,17,4,0,6,17,37.5,75,2.14285714285714,3.90689059560852,2.78989809546429,291,0.6,0.6,0.9,0.3,Approach2,LSP
BLC_arial_Approach2,7,1,0,6,17,37.5,75,2.14285714285714,3.90689059560852,2.78989809546429,291,0.6,0.6,0.9,0.3,Approach2,LSP
BLC_arial_Approach2,13,2,0,6,17,37.5,75,2.14285714285714,3.90689059560852,2.78989809546429,291,0.6,0.6,0.9,0.3,Approach2,LSP
BLC_arial_Approach2,15,3,0,6,17,37.5,75,2.14285714285714,3.90689059560852,2.78989809546429,291,0.6,0.6,0.9,0.3,Approach2,LSP
BO_arial_Approach2,19,2,0,6,22,33.0,66,2.5,3.90689059560852,2.65656476213095,531,0.8,0.6,0.9,0.5,Approach2,LSP
BO_arial_Approach2,12,1,0,6,22,33.0,66,2.5,3.90689059560852,2.65656476213095,531,0.8,0.6,0.9,0.5,Approach2,LSP
BTM_arial_Approach2,16,5,0,7,16,33.5,67,2.25,4.16992500144231,2.77440191928877,406,0.7,0.6,0.9,0.4,Approach2,LSP
BTM_arial_Approach2,6,1,0,7,16,33.5,67,2.25,4.16992500144231,2.77440191928877,406,0.7,0.6,0.9,0.4,Approach2,LSP
BTM_arial_Approach2,14,4,0,7,16,33.5,67,2.25,4.16992500144231,2.77440191928877,406,0.7,0.6,0.9,0.4,Approach2,LSP
BTM_arial_Approach2,10,2,0,7,16,33.5,67,2.25,4.16992500144231,2.77440191928877,406,0.7,0.6,0.9,0.4,Approach2,LSP
BTM_arial_Approach2,12,3,0,7,16,33.5,67,2.25,4.16992500144231,2.77440191928877,406,0.7,0.6,0.9,0.4,Approach2,LSP
BVD_arial_Approach2,4,1,0,2,4,41.5,83,2.5,3.90689059560852,2.87290559532006,358,0.8,0.6,0.9,0.4,Approach2,LSP
BOC_arial_Approach2,10,1,0,3,10,46.0,92,2.33333333333333,4.39231742277876,2.81520239998049,503,0.7,0.7,0.9,0.5,Approach2,LSP
CIO_arial_Approach2,6,1,0,3,12,32.5,65,2.0,3.0,2.0,133,0.5,0.5,0.7,0.2,Approach2,LSP
COP_arial_Approach2,14,2,0,4,14,42.5,85,2.2,3.4594316186373,2.41308843642576,332,0.7,0.5,0.8,0.3,Approach2,LSP
COP_arial_Approach2,8,1,0,4,14,42.5,85,2.2,3.4594316186373,2.41308843642576,332,0.7,0.5,0.8,0.3,Approach2,LSP
CU_arial_Approach2,6,2,0,3,6,25.5,51,1.66666666666667,2.32192809488736,1.52192809488736,0,0.4,0.4,0.5,0.0,Approach2,LSP
CU_arial_Approach2,4,1,0,3,6,25.5,51,1.66666666666667,2.32192809488736,1.52192809488736,0,0.4,0.4,0.5,0.0,Approach2,LSP
CVG_arial_Approach2,6,1,0,2,6,41.0,82,1.77777777777778,3.0,2.40563906222957,60,0.4,0.5,0.8,0.1,Approach2,LSP
DAQ_arial_Approach2,6,1,0,2,6,21.5,43,2.25,3.16992500144231,2.64160416786859,273,0.7,0.5,0.9,0.3,Approach2,LSP
DMF_arial_Approach2,4,1,0,2,4,28.5,57,1.69230769230769,3.4594316186373,2.59490661824394,69,0.4,0.5,0.8,0.1,Approach2,LSP
DMP_arial_Approach2,10,2,0,3,10,36.0,72,2.0,3.4594316186373,2.41308843642576,137,0.5,0.5,0.8,0.2,Approach2,LSP
DMP_arial_Approach2,8,1,0,3,10,36.0,72,2.0,3.4594316186373,2.41308843642576,137,0.5,0.5,0.8,0.2,Approach2,LSP
ER_arial_Approach2,5,1,0,2,5,26.0,52,2.26666666666667,4.08746284125034,2.60985016602894,237,0.7,0.6,0.8,0.3,Approach2,LSP
ETC_arial_Approach2,10,2,0,5,10,25.5,51,1.77777777777778,3.0,2.5,59,0.4,0.5,0.8,0.1,Approach2,LSP
ETC_arial_Approach2,6,1,0,5,10,25.5,51,1.77777777777778,3.0,2.5,59,0.4,0.5,0.8,0.1,Approach2,LSP
EVG_arial_Approach2,4,1,0,2,4,34.0,68,2.1,4.39231742277876,2.98709004162033,312,0.6,0.7,1.0,0.3,Approach2,LSP
FHP_arial_Approach2,4,1,0,2,4,25.5,51,2.0,3.4594316186373,2.73215889136457,163,0.5,0.5,0.9,0.2,Approach2,LSP
FSB_arial_Approach2,22,5,0,8,22,49.5,99,2.34782608695652,4.75488750216347,3.1262145965695,622,0.7,0.7,1.0,0.6,Approach2,LSP
FSB_arial_Approach2,8,1,0,8,22,49.5,99,2.34782608695652,4.75488750216347,3.1262145965695,622,0.7,0.7,1.0,0.6,Approach2,LSP
FSB_arial_Approach2,14,2,0,8,22,49.5,99,2.34782608695652,4.75488750216347,3.1262145965695,622,0.7,0.7,1.0,0.6,Approach2,LSP
FSB_arial_Approach2,20,4,0,8,22,49.5,99,2.34782608695652,4.75488750216347,3.1262145965695,622,0.7,0.7,1.0,0.6,Approach2,LSP
FSB_arial_Approach2,18,3,0,8,22,49.5,99,2.34782608695652,4.75488750216347,3.1262145965695,622,0.7,0.7,1.0,0.6,Approach2,LSP
G_arial_Approach2,4,1,0,2,4,19.0,38,1.5,1.58496250072116,0.91829583405449,0,0.3,0.3,0.3,0.0,Approach2,LSP
GD_arial_Approach2,12,2,0,4,12,35.0,70,2.0,2.32192809488736,2.32192809488736,43,0.5,0.4,0.8,0.1,Approach2,LSP
GD_arial_Approach2,10,1,0,4,12,35.0,70,2.0,2.32192809488736,2.32192809488736,43,0.5,0.4,0.8,0.1,Approach2,LSP
GEZ_arial_Approach2,18,3,0,5,18,33.0,66,2.4,3.58496250072116,2.91829583405449,418,0.7,0.5,0.9,0.4,Approach2,LSP
GEZ_arial_Approach2,9,1,0,5,18,33.0,66,2.4,3.58496250072116,2.91829583405449,418,0.7,0.5,0.9,0.4,Approach2,LSP
GEZ_arial_Approach2,15,2,0,5,18,33.0,66,2.4,3.58496250072116,2.91829583405449,418,0.7,0.5,0.9,0.4,Approach2,LSP
GPS_arial_Approach2,8,1,0,2,8,56.5,113,2.30769230769231,3.90689059560852,2.65656476213095,400,0.7,0.6,0.9,0.4,Approach2,LSP
GTB_arial_Approach2,10,2,0,4,10,44.5,89,2.0,3.0,2.5,139,0.5,0.5,0.8,0.2,Approach2,LSP
GTB_arial_Approach2,8,1,0,4,10,44.5,89,2.0,3.0,2.5,139,0.5,0.5,0.8,0.2,Approach2,LSP
GWG_arial_Approach2,4,1,0,2,4,52.5,105,2.0,2.58496250072116,2.25162916738782,59,0.5,0.4,0.7,0.1,Approach2,LSP
HKD_arial_Approach2,8,2,0,3,8,28.0,56,2.1,4.39231742277876,2.98709004162033,280,0.6,0.7,1.0,0.3,Approach2,LSP
HKD_arial_Approach2,5,1,0,3,8,28.0,56,2.1,4.39231742277876,2.98709004162033,280,0.6,0.7,1.0,0.3,Approach2,LSP
HBV_arial_Approach2,14,1,0,3,14,32.0,64,2.25,4.16992500144231,2.92745122496452,378,0.7,0.6,0.9,0.4,Approach2,LSP
JB_arial_Approach2,3,1,0,2,6,28.5,57,2.0,2.32192809488736,2.32192809488736,94,0.5,0.4,0.8,0.1,Approach2,LSP
JBR_arial_Approach2,14,3,0,5,16,41.5,83,2.4,3.58496250072116,2.75162916738782,344,0.7,0.5,0.9,0.3,Approach2,LSP
JBR_arial_Approach2,7,1,0,5,16,41.5,83,2.4,3.58496250072116,2.75162916738782,344,0.7,0.5,0.9,0.3,Approach2,LSP
JBR_arial_Approach2,11,2,0,5,16,41.5,83,2.4,3.58496250072116,2.75162916738782,344,0.7,0.5,0.9,0.3,Approach2,LSP
JJ_arial_Approach2,6,1,0,2,6,17.5,35,1.71428571428571,2.58496250072116,1.45914791702725,113,0.4,0.4,0.5,0.1,Approach2,LSP
JO_arial_Approach2,6,1,0,2,6,24.5,49,2.18181818181818,3.58496250072116,2.68872187554087,300,0.6,0.5,0.9,0.3,Approach2,LSP
JRA_arial_Approach2,2,1,0,1,2,34.0,68,2.30769230769231,3.90689059560852,2.97355726227519,333,0.7,0.6,1.0,0.3,Approach2,LSP
JXD_arial_Approach2,7,2,0,2,7,37.0,74,2.18181818181818,4.58496250072116,3.06977383502948,302,0.6,0.7,1.0,0.3,Approach2,LSP
JXD_arial_Approach2,4,1,0,2,7,37.0,74,2.18181818181818,4.58496250072116,3.06977383502948,302,0.6,0.7,1.0,0.3,Approach2,LSP
KGO_arial_Approach2,10,1,0,4,12,38.5,77,1.83333333333333,3.4594316186373,2.66353275480425,70,0.5,0.5,0.9,0.1,Approach2,LSP
KJ_arial_Approach2,6,1,0,2,6,14.5,29,1.71428571428571,2.58496250072116,1.25162916738782,103,0.4,0.4,0.4,0.1,Approach2,LSP
LAC_arial_Approach2,6,2,0,2,6,26.5,53,1.77777777777778,3.0,2.25,66,0.4,0.5,0.7,0.1,Approach2,LSP
LAC_arial_Approach2,3,1,0,2,6,26.5,53,1.77777777777778,3.0,2.25,66,0.4,0.5,0.7,0.1,Approach2,LSP
LZT_arial_Approach2,2,1,0,1,2,14.0,28,1.8,3.16992500144231,3.16992500144231,172,0.4,0.5,1.0,0.2,Approach2,LSP
LWC_arial_Approach2,6,1,0,2,6,31.0,62,1.63636363636364,3.16992500144231,2.72548055699787,59,0.4,0.5,0.9,0.1,Approach2,LSP
MB_arial_Approach2,7,1,0,4,9,30.0,60,2.0,2.32192809488736,2.32192809488736,95,0.5,0.4,0.8,0.1,Approach2,LSP
MY_arial_Approach2,6,1,0,2,6,15.5,31,1.8,3.16992500144231,2.19715972342415,130,0.4,0.5,0.7,0.2,Approach2,LSP
ND_arial_Approach2,6,1,0,3,8,20.0,40,1.66666666666667,2.32192809488736,1.92192809488736,0,0.4,0.4,0.6,0.0,Approach2,LSP
NPP_arial_Approach2,12,3,0,5,12,29.0,58,2.25,4.16992500144231,2.83659166810898,358,0.7,0.6,0.9,0.4,Approach2,LSP
NPP_arial_Approach2,6,1,0,5,12,29.0,58,2.25,4.16992500144231,2.83659166810898,358,0.7,0.6,0.9,0.4,Approach2,LSP
NPP_arial_Approach2,10,2,0,5,12,29.0,58,2.25,4.16992500144231,2.83659166810898,358,0.7,0.6,0.9,0.4,Approach2,LSP
OGB_arial_Approach2,14,4,0,5,14,51.5,103,2.44444444444444,3.4594316186373,2.84535093662244,310,0.8,0.5,0.9,0.3,Approach2,LSP
OGB_arial_Approach2,8,1,0,5,14,51.5,103,2.44444444444444,3.4594316186373,2.84535093662244,310,0.8,0.5,0.9,0.3,Approach2,LSP
OGB_arial_Approach2,10,2,0,5,14,51.5,103,2.44444444444444,3.4594316186373,2.84535093662244,310,0.8,0.5,0.9,0.3,Approach2,LSP
OGB_arial_Approach2,12,3,0,5,14,51.5,103,2.44444444444444,3.4594316186373,2.84535093662244,310,0.8,0.5,0.9,0.3,Approach2,LSP
OGW_arial_Approach2,4,1,0,2,4,44.0,88,2.0,2.32192809488736,1.92192809488736,65,0.5,0.4,0.6,0.1,Approach2,LSP
OMJ_arial_Approach2,12,2,0,4,12,32.0,64,2.0,3.0,2.75,99,0.5,0.5,0.9,0.1,Approach2,LSP
OMJ_arial_Approach2,8,1,0,4,12,32.0,64,2.0,3.0,2.75,99,0.5,0.5,0.9,0.1,Approach2,LSP
OPN_arial_Approach2,20,3,0,6,23,31.0,62,2.25,4.16992500144231,2.93299930663729,366,0.7,0.6,0.9,0.4,Approach2,LSP
OPN_arial_Approach2,9,1,0,6,23,31.0,62,2.25,4.16992500144231,2.93299930663729,366,0.7,0.6,0.9,0.4,Approach2,LSP
OPN_arial_Approach2,18,2,0,6,23,31.0,62,2.25,4.16992500144231,2.93299930663729,366,0.7,0.6,0.9,0.4,Approach2,LSP
PAZ_arial_Approach2,10,2,0,4,10,28.0,56,2.14285714285714,3.90689059560852,2.87290559532006,296,0.6,0.6,0.9,0.3,Approach2,LSP
PAZ_arial_Approach2,8,1,0,4,10,28.0,56,2.14285714285714,3.90689059560852,2.87290559532006,296,0.6,0.6,0.9,0.3,Approach2,LSP
PD_arial_Approach2,12,2,0,4,12,27.0,54,2.25,4.16992500144231,2.77440191928877,333,0.7,0.6,0.9,0.3,Approach2,LSP
PD_arial_Approach2,10,1,0,4,12,27.0,54,2.25,4.16992500144231,2.77440191928877,333,0.7,0.6,0.9,0.3,Approach2,LSP
PYE_arial_Approach2,4,1,0,2,4,24.5,49,1.86666666666667,3.80735492205761,2.84237099317711,159,0.5,0.6,0.9,0.2,Approach2,LSP
RMJ_arial_Approach2,5,1,0,2,5,34.5,69,2.18181818181818,3.58496250072116,3.08496250072116,250,0.6,0.5,1.0,0.3,Approach2,LSP
SF_arial_Approach2,7,1,0,2,7,28.5,57,2.0,3.4594316186373,2.48171457298607,168,0.5,0.5,0.8,0.2,Approach2,LSP
SNO_arial_Approach2,4,1,0,2,4,44.5,89,2.11111111111111,4.24792751344359,2.82058985666655,196,0.6,0.6,0.9,0.2,Approach2,LSP
SOF_arial_Approach2,12,2,0,3,12,44.5,89,2.15384615384615,3.80735492205761,2.61057724333164,238,0.6,0.6,0.8,0.3,Approach2,LSP
SOF_arial_Approach2,9,1,0,3,12,44.5,89,2.15384615384615,3.80735492205761,2.61057724333164,238,0.6,0.6,0.8,0.3,Approach2,LSP
SOS_arial_Approach2,6,1,0,2,6,62.5,125,2.26666666666667,4.08746284125034,2.58101340157759,456,0.7,0.6,0.8,0.4,Approach2,LSP
SVY_arial_Approach2,12,2,0,5,16,37.0,74,2.125,4.08746284125034,2.60985016602894,281,0.6,0.6,0.8,0.3,Approach2,LSP
SVY_arial_Approach2,8,1,0,5,16,37.0,74,2.125,4.08746284125034,2.60985016602894,281,0.6,0.6,0.8,0.3,Approach2,LSP
SYZ_arial_Approach2,4,1,0,2,4,38.5,77,1.77777777777778,3.0,1.75,47,0.4,0.5,0.6,0.1,Approach2,LSP
SDF_arial_Approach2,6,1,0,2,6,44.0,88,2.15384615384615,3.80735492205761,2.84237099317711,228,0.6,0.6,0.9,0.2,Approach2,LSP
TS_arial_Approach2,6,1,0,2,6,28.5,57,1.71428571428571,2.58496250072116,2.25162916738782,96,0.4,0.4,0.7,0.1,Approach2,LSP
TSM_arial_Approach2,6,1,0,2,6,38.5,77,2.21052631578947,4.39231742277876,2.84915685341844,409,0.7,0.7,0.9,0.4,Approach2,LSP
UA_arial_Approach2,2,1,0,1,2,18.0,36,1.77777777777778,3.0,2.75,91,0.4,0.5,0.9,0.1,Approach2,LSP
UAV_arial_Approach2,2,1,0,1,2,23.5,47,1.69230769230769,3.4594316186373,2.66353275480425,91,0.4,0.5,0.9,0.1,Approach2,LSP
UD_arial_Approach2,2,1,0,2,4,25.0,50,2.0,1.58496250072116,1.58496250072116,0,0.5,0.3,0.5,0.0,Approach2,LSP
UJ_arial_Approach2,6,2,0,3,6,18.5,37,1.71428571428571,2.58496250072116,1.91829583405449,116,0.4,0.4,0.6,0.2,Approach2,LSP
UJ_arial_Approach2,4,1,0,3,6,18.5,37,1.71428571428571,2.58496250072116,1.91829583405449,116,0.4,0.4,0.6,0.2,Approach2,LSP
VUJ_arial_Approach2,6,1,0,2,6,24.5,49,1.71428571428571,2.58496250072116,1.45914791702725,102,0.4,0.4,0.5,0.1,Approach2,LSP
WG_arial_Approach2,6,1,0,2,6,32.0,64,1.71428571428571,2.58496250072116,2.58496250072116,59,0.4,0.4,0.8,0.1,Approach2,LSP
WM_arial_Approach2,4,2,0,2,4,21.5,43,1.71428571428571,2.58496250072116,1.79248125036058,63,0.4,0.4,0.6,0.1,Approach2,LSP
WM_arial_Approach2,2,1,0,2,4,21.5,43,1.71428571428571,2.58496250072116,1.79248125036058,63,0.4,0.4,0.6,0.1,Approach2,LSP
XBL_arial_Approach2,7,2,0,3,7,33.0,66,2.30769230769231,3.90689059560852,2.87290559532006,358,0.7,0.6,0.9,0.4,Approach2,LSP
XBL_arial_Approach2,5,1,0,3,7,33.0,66,2.30769230769231,3.90689059560852,2.87290559532006,358,0.7,0.6,0.9,0.4,Approach2,LSP
XL_arial_Approach2,8,2,0,3,8,14.0,28,2.0,3.16992500144231,2.50325833477565,160,0.5,0.5,0.8,0.2,Approach2,LSP
XL_arial_Approach2,6,1,0,3,8,14.0,28,2.0,3.16992500144231,2.50325833477565,160,0.5,0.5,0.8,0.2,Approach2,LSP
XMA_arial_Approach2,7,1,0,2,7,28.0,56,2.0,3.4594316186373,2.48171457298607,160,0.5,0.5,0.8,0.2,Approach2,LSP
YDH_arial_Approach2,5,2,0,2,5,27.0,54,2.0,4.16992500144231,2.92745122496452,252,0.5,0.6,0.9,0.3,Approach2,LSP
YDH_arial_Approach2,3,1,0,2,5,27.0,54,2.0,4.16992500144231,2.92745122496452,252,0.5,0.6,0.9,0.3,Approach2,LSP
ZSM_arial_Approach2,12,2,0,3,12,40.0,80,2.28571428571429,4.58496250072116,3.12165352243933,466,0.7,0.7,1.0,0.5,Approach2,LSP
ZSM_arial_Approach2,9,1,0,3,12,40.0,80,2.28571428571429,4.58496250072116,3.12165352243933,466,0.7,0.7,1.0,0.5,Approach2,LSP
AW_perspire_Boundaries,4,1,0,2,4,54.0,108,2.0,4.0,1.95443400292497,0,0.5,0.6,0.6,0.0,Boundaries,LSP
AZ_perspire_Boundaries,4,1,0,2,4,43.5,87,2.0,3.80735492205761,1.86312056856663,0,0.5,0.6,0.6,0.0,Boundaries,LSP
AZH_perspire_Boundaries,4,1,0,2,4,59.5,119,2.0,4.45943161863729,1.99403021147696,0,0.5,0.7,0.7,0.0,Boundaries,LSP
AT_perspire_Boundaries,4,1,0,2,4,43.5,87,2.0,3.80735492205761,1.72739667357448,0,0.5,0.6,0.6,0.0,Boundaries,LSP
CVG_perspire_Boundaries,4,1,0,2,4,74.5,149,2.0,4.32192809488736,1.92612074684268,0,0.5,0.7,0.6,0.0,Boundaries,LSP
DMP_perspire_Boundaries,4,1,0,2,4,132.5,265,2.0,4.45943161863729,1.9196905740497,0,0.5,0.7,0.6,0.0,Boundaries,LSP
DV_perspire_Boundaries,4,1,0,2,4,112.5,225,2.0,4.0,1.88285606369205,0,0.5,0.6,0.6,0.0,Boundaries,LSP
EVG_perspire_Boundaries,4,1,0,2,4,51.5,103,2.0,4.32192809488736,1.97095059445467,0,0.5,0.7,0.7,0.0,Boundaries,LSP
GWG_perspire_Boundaries,4,1,0,2,4,81.5,163,2.0,4.58496250072116,1.97986875665115,0,0.5,0.7,0.7,0.0,Boundaries,LSP
MMK_perspire_Boundaries,8,2,0,4,8,75.5,151,2.0,5.24792751344359,1.81362505386417,0,0.5,0.8,0.6,0.0,Boundaries,LSP
MMK_perspire_Boundaries,4,1,0,4,8,75.5,151,2.0,5.24792751344359,1.81362505386417,0,0.5,0.8,0.6,0.0,Boundaries,LSP
MP_perspire_Boundaries,4,1,0,2,4,50.5,101,2.0,4.32192809488736,1.84643934467102,0,0.5,0.7,0.6,0.0,Boundaries,LSP
OGW_perspire_Boundaries,4,1,0,2,4,82.5,165,2.0,4.0,1.90563906222957,0,0.5,0.6,0.6,0.0,Boundaries,LSP
OMJ_perspire_Boundaries,8,2,0,4,8,73.0,146,2.0,4.32192809488736,1.98547529722733,0,0.5,0.7,0.7,0.0,Boundaries,LSP
OMJ_perspire_Boundaries,4,1,0,4,8,73.0,146,2.0,4.32192809488736,1.98547529722733,0,0.5,0.7,0.7,0.0,Boundaries,LSP
PAZ_perspire_Boundaries,4,1,0,2,4,64.5,129,2.0,4.45943161863729,1.9698452580388,0,0.5,0.7,0.7,0.0,Boundaries,LSP
RMJ_perspire_Boundaries,4,1,0,2,4,66.0,132,2.0,4.8073549220576,1.96275704735244,0,0.5,0.7,0.6,0.0,Boundaries,LSP
SOS_perspire_Boundaries,4,1,0,2,4,58.0,116,2.0,3.58496250072116,1.82501121082418,0,0.5,0.5,0.6,0.0,Boundaries,LSP
UAV_perspire_Boundaries,4,1,0,2,4,65.5,131,2.0,4.58496250072116,1.98993437832558,0,0.5,0.7,0.7,0.0,Boundaries,LSP
VNM_perspire_Boundaries,4,1,0,2,4,70.0,140,2.0,4.8073549220576,1.87479762862974,0,0.5,0.7,0.6,0.0,Boundaries,LSP
VQ_perspire_Boundaries,4,1,0,2,4,95.0,190,2.0,4.0,1.97721700146248,0,0.5,0.6,0.7,0.0,Boundaries,LSP
VUJ_perspire_Boundaries,4,1,0,2,4,61.0,122,2.0,4.8073549220576,1.78845045730829,0,0.5,0.7,0.6,0.0,Boundaries,LSP
XMA_perspire_Boundaries,8,2,0,4,8,72.0,144,2.0,5.0,1.89998876637382,0,0.5,0.7,0.6,0.0,Boundaries,LSP
XMA_perspire_Boundaries,4,1,0,4,8,72.0,144,2.0,5.0,1.89998876637382,0,0.5,0.7,0.6,0.0,Boundaries,LSP
XT_perspire_Boundaries,4,1,0,2,4,37.5,75,2.0,4.58496250072116,1.98993437832558,0,0.5,0.7,0.7,0.0,Boundaries,LSP
ZOZ_perspire_Boundaries,4,1,0,2,4,53.5,107,2.0,3.58496250072116,1.91829583405449,0,0.5,0.5,0.6,0.0,Boundaries,LSP
AEJ_perspire_Approach2,10,4,0,4,10,46.0,92,2.14285714285714,3.90689059560852,2.97355726227519,292,0.6,0.6,1.0,0.3,Approach2,LSP
AEJ_perspire_Approach2,3,1,0,4,10,46.0,92,2.14285714285714,3.90689059560852,2.97355726227519,292,0.6,0.6,1.0,0.3,Approach2,LSP
AEJ_perspire_Approach2,6,2,0,4,10,46.0,92,2.14285714285714,3.90689059560852,2.97355726227519,292,0.6,0.6,1.0,0.3,Approach2,LSP
AEJ_perspire_Approach2,8,3,0,4,10,46.0,92,2.14285714285714,3.90689059560852,2.97355726227519,292,0.6,0.6,1.0,0.3,Approach2,LSP
AEY_perspire_Approach2,4,1,0,2,4,52.5,105,2.22222222222222,4.32192809488736,2.94643934467102,306,0.7,0.7,0.9,0.3,Approach2,LSP
