letter,total_weight,num_selected_vertices,penalties,uncertain_edges,sum_of_weight,all_candidates,all_candidates_y,ICD,Bearing Entropy,Categorized Bearing Entropy,Graph Asymmetry,Normalized ICD,Normalized Bearing Entropy,Normalized Categorized Bearing Entropy,Normalized Graph Asymmetry,Skeletonization_Method,Path
DMF_Average-Regular_Approach1,12,1,0,8,20,72.5,145,2.04918032786885,6.9657842846621,3.15928831321973,909,0.6,1.0,1.0,0.8,Approach1,LSP
DMF_Average-Regular_Approach1,16,2,0,8,20,72.5,145,2.04918032786885,6.9657842846621,3.15928831321973,909,0.6,1.0,1.0,0.8,Approach1,LSP
DMF_Average-Regular_Approach1,18,3,0,8,20,72.5,145,2.04918032786885,6.9657842846621,3.15928831321973,909,0.6,1.0,1.0,0.8,Approach1,LSP
DMP_Average-Regular_Approach1,25,4,0,9,25,67.5,135,2.03418803418803,6.89481776330794,3.16205059483975,1011,0.6,1.0,1.0,0.9,Approach1,LSP
DMP_Average-Regular_Approach1,9,1,0,9,25,67.5,135,2.03418803418803,6.89481776330794,3.16205059483975,1011,0.6,1.0,1.0,0.9,Approach1,LSP
DMP_Average-Regular_Approach1,17,2,0,9,25,67.5,135,2.03418803418803,6.89481776330794,3.16205059483975,1011,0.6,1.0,1.0,0.9,Approach1,LSP
DMP_Average-Regular_Approach1,23,3,0,9,25,67.5,135,2.03418803418803,6.89481776330794,3.16205059483975,1011,0.6,1.0,1.0,0.9,Approach1,LSP
DP_Average-Regular_Approach1,8,3,0,4,8,43.5,87,2.11320754716981,5.80735492205761,3.07689792678169,477,0.6,0.9,1.0,0.5,Approach1,LSP
DP_Average-Regular_Approach1,4,1,0,4,8,43.5,87,2.11320754716981,5.80735492205761,3.07689792678169,477,0.6,0.9,1.0,0.5,Approach1,LSP
DP_Average-Regular_Approach1,6,2,0,4,8,43.5,87,2.11320754716981,5.80735492205761,3.07689792678169,477,0.6,0.9,1.0,0.5,Approach1,LSP
DU_Average-Regular_Approach1,4,2,0,2,4,48.5,97,2.0,5.78135971352465,3.18047187883371,328,0.5,0.9,1.0,0.3,Approach1,LSP
DU_Average-Regular_Approach1,2,1,0,2,4,48.5,97,2.0,5.78135971352465,3.18047187883371,328,0.5,0.9,1.0,0.3,Approach1,LSP
DV_Average-Regular_Approach1,9,1,0,2,9,39.0,78,2.0,5.49185309632967,3.17987309594506,294,0.5,0.8,1.0,0.3,Approach1,LSP
EDH_Average-Regular_Approach1,14,3,0,6,14,81.5,163,2.04040404040404,6.65821148275178,3.22951097913576,736,0.6,1.0,1.0,0.7,Approach1,LSP
EDH_Average-Regular_Approach1,8,1,0,6,14,81.5,163,2.04040404040404,6.65821148275178,3.22951097913576,736,0.6,1.0,1.0,0.7,Approach1,LSP
EDH_Average-Regular_Approach1,12,2,0,6,14,81.5,163,2.04040404040404,6.65821148275178,3.22951097913576,736,0.6,1.0,1.0,0.7,Approach1,LSP
EHX_Average-Regular_Approach1,24,4,0,8,24,84.5,169,2.01769911504425,6.83289001416475,3.22466684382873,862,0.6,1.0,1.0,0.8,Approach1,LSP
EHX_Average-Regular_Approach1,7,1,0,8,24,84.5,169,2.01769911504425,6.83289001416475,3.22466684382873,862,0.6,1.0,1.0,0.8,Approach1,LSP
EHX_Average-Regular_Approach1,14,2,0,8,24,84.5,169,2.01769911504425,6.83289001416475,3.22466684382873,862,0.6,1.0,1.0,0.8,Approach1,LSP
EHX_Average-Regular_Approach1,20,3,0,8,24,84.5,169,2.01769911504425,6.83289001416475,3.22466684382873,862,0.6,1.0,1.0,0.8,Approach1,LSP
EL_Average-Regular_Approach1,10,2,0,4,10,42.5,85,2.0,5.6724253419715,3.19879832396324,341,0.5,0.8,1.0,0.3,Approach1,LSP
EL_Average-Regular_Approach1,8,1,0,4,10,42.5,85,2.0,5.6724253419715,3.19879832396324,341,0.5,0.8,1.0,0.3,Approach1,LSP
EOB_Average-Regular_Approach1,11,3,0,6,13,64.0,128,2.12307692307692,6.10852445677816,3.18094062676061,624,0.6,0.9,1.0,0.6,Approach1,LSP
EOB_Average-Regular_Approach1,5,1,0,6,13,64.0,128,2.12307692307692,6.10852445677816,3.18094062676061,624,0.6,0.9,1.0,0.6,Approach1,LSP
EOB_Average-Regular_Approach1,9,2,0,6,13,64.0,128,2.12307692307692,6.10852445677816,3.18094062676061,624,0.6,0.9,1.0,0.6,Approach1,LSP
EP_Average-Regular_Approach1,10,2,0,4,10,45.0,90,2.0377358490566,5.75488750216347,3.2402495402779,392,0.6,0.9,1.0,0.4,Approach1,LSP
EP_Average-Regular_Approach1,8,1,0,4,10,45.0,90,2.0377358490566,5.75488750216347,3.2402495402779,392,0.6,0.9,1.0,0.4,Approach1,LSP
ER_Average-Regular_Approach1,7,2,0,3,7,48.5,97,2.03389830508475,5.90689059560852,3.21592206383517,431,0.6,0.9,1.0,0.4,Approach1,LSP
ER_Average-Regular_Approach1,5,1,0,3,7,48.5,97,2.03389830508475,5.90689059560852,3.21592206383517,431,0.6,0.9,1.0,0.4,Approach1,LSP
ETC_Average-Regular_Approach1,12,2,0,6,12,65.5,131,2.0,6.58496250072116,3.19362404412944,566,0.5,1.0,1.0,0.5,Approach1,LSP
ETC_Average-Regular_Approach1,8,1,0,6,12,65.5,131,2.0,6.58496250072116,3.19362404412944,566,0.5,1.0,1.0,0.5,Approach1,LSP
EU_Average-Regular_Approach1,17,4,0,7,17,51.5,103,2.03030303030303,6.06608919045777,3.21141441977233,451,0.6,0.9,1.0,0.4,Approach1,LSP
EU_Average-Regular_Approach1,6,1,0,7,17,51.5,103,2.03030303030303,6.06608919045777,3.21141441977233,451,0.6,0.9,1.0,0.4,Approach1,LSP
EU_Average-Regular_Approach1,12,2,0,7,17,51.5,103,2.03030303030303,6.06608919045777,3.21141441977233,451,0.6,0.9,1.0,0.4,Approach1,LSP
EU_Average-Regular_Approach1,15,3,0,7,17,51.5,103,2.03030303030303,6.06608919045777,3.21141441977233,451,0.6,0.9,1.0,0.4,Approach1,LSP
EVG_Average-Regular_Approach1,10,2,0,3,10,66.0,132,1.97938144329897,6.58496250072116,3.12423784630263,531,0.5,1.0,1.0,0.5,Approach1,LSP
EVG_Average-Regular_Approach1,8,1,0,3,10,66.0,132,1.97938144329897,6.58496250072116,3.12423784630263,531,0.5,1.0,1.0,0.5,Approach1,LSP
FHP_Average-Regular_Approach1,19,4,0,8,21,71.5,143,2.02173913043478,6.53915881110804,3.15750639878482,675,0.6,1.0,1.0,0.6,Approach1,LSP
FHP_Average-Regular_Approach1,8,1,0,8,21,71.5,143,2.02173913043478,6.53915881110804,3.15750639878482,675,0.6,1.0,1.0,0.6,Approach1,LSP
FHP_Average-Regular_Approach1,14,2,0,8,21,71.5,143,2.02173913043478,6.53915881110804,3.15750639878482,675,0.6,1.0,1.0,0.6,Approach1,LSP
FHP_Average-Regular_Approach1,17,3,0,8,21,71.5,143,2.02173913043478,6.53915881110804,3.15750639878482,675,0.6,1.0,1.0,0.6,Approach1,LSP
FL_Average-Regular_Approach1,13,2,0,4,13,42.5,85,2.0,5.75488750216347,3.2236458930142,400,0.5,0.9,1.0,0.4,Approach1,LSP
FL_Average-Regular_Approach1,7,1,0,4,13,42.5,85,2.0,5.75488750216347,3.2236458930142,400,0.5,0.9,1.0,0.4,Approach1,LSP
FPJ_Average-Regular_Approach1,21,4,0,7,21,56.5,113,2.02941176470588,6.10852445677816,3.19648283937955,553,0.6,0.9,1.0,0.5,Approach1,LSP
FPJ_Average-Regular_Approach1,7,1,0,7,21,56.5,113,2.02941176470588,6.10852445677816,3.19648283937955,553,0.6,0.9,1.0,0.5,Approach1,LSP
FPJ_Average-Regular_Approach1,13,2,0,7,21,56.5,113,2.02941176470588,6.10852445677816,3.19648283937955,553,0.6,0.9,1.0,0.5,Approach1,LSP
FPJ_Average-Regular_Approach1,19,3,0,7,21,56.5,113,2.02941176470588,6.10852445677816,3.19648283937955,553,0.6,0.9,1.0,0.5,Approach1,LSP
FSB_Average-Regular_Approach1,14,2,0,7,14,62.5,125,2.07407407407407,6.39231742277876,3.15738318296519,605,0.6,0.9,1.0,0.6,Approach1,LSP
FSB_Average-Regular_Approach1,8,1,0,7,14,62.5,125,2.07407407407407,6.39231742277876,3.15738318296519,605,0.6,0.9,1.0,0.6,Approach1,LSP
FUX_Average-Regular_Approach1,5,1,0,2,5,75.5,151,2.02040816326531,6.62935662007962,3.09654891795497,711,0.6,1.0,1.0,0.7,Approach1,LSP
GC_Average-Regular_Approach1,12,4,0,6,12,38.0,76,2.0,5.83289001416474,3.2150589280763,343,0.5,0.9,1.0,0.3,Approach1,LSP
GC_Average-Regular_Approach1,4,1,0,6,12,38.0,76,2.0,5.83289001416474,3.2150589280763,343,0.5,0.9,1.0,0.3,Approach1,LSP
GC_Average-Regular_Approach1,8,2,0,6,12,38.0,76,2.0,5.83289001416474,3.2150589280763,343,0.5,0.9,1.0,0.3,Approach1,LSP
GC_Average-Regular_Approach1,10,3,0,6,12,38.0,76,2.0,5.83289001416474,3.2150589280763,343,0.5,0.9,1.0,0.3,Approach1,LSP
GD_Average-Regular_Approach1,4,1,0,2,4,37.0,74,2.0,5.39231742277876,3.23509459101381,192,0.5,0.8,1.0,0.2,Approach1,LSP
GEZ_Average-Regular_Approach1,5,1,0,2,5,53.5,107,2.02816901408451,6.16992500144232,3.21177637905482,515,0.6,0.9,1.0,0.5,Approach1,LSP
GHJ_Average-Regular_Approach1,22,4,0,10,24,64.0,128,2.02380952380952,6.40939093613771,3.19102718083884,500,0.6,0.9,1.0,0.5,Approach1,LSP
GHJ_Average-Regular_Approach1,10,1,0,10,24,64.0,128,2.02380952380952,6.40939093613771,3.19102718083884,500,0.6,0.9,1.0,0.5,Approach1,LSP
GHJ_Average-Regular_Approach1,16,2,0,10,24,64.0,128,2.02380952380952,6.40939093613771,3.19102718083884,500,0.6,0.9,1.0,0.5,Approach1,LSP
GHJ_Average-Regular_Approach1,20,3,0,10,24,64.0,128,2.02380952380952,6.40939093613771,3.19102718083884,500,0.6,0.9,1.0,0.5,Approach1,LSP
GM_Average-Regular_Approach1,9,2,0,3,9,44.5,89,2.0,5.97727992349992,3.12336233089613,475,0.5,0.9,1.0,0.5,Approach1,LSP
GM_Average-Regular_Approach1,7,1,0,3,9,44.5,89,2.0,5.97727992349992,3.12336233089613,475,0.5,0.9,1.0,0.5,Approach1,LSP
GMU_Average-Regular_Approach1,12,5,0,6,12,65.0,130,2.02222222222222,6.5077946401987,3.14964175377682,698,0.6,1.0,1.0,0.7,Approach1,LSP
GMU_Average-Regular_Approach1,4,1,0,6,12,65.0,130,2.02222222222222,6.5077946401987,3.14964175377682,698,0.6,1.0,1.0,0.7,Approach1,LSP
GMU_Average-Regular_Approach1,6,2,0,6,12,65.0,130,2.02222222222222,6.5077946401987,3.14964175377682,698,0.6,1.0,1.0,0.7,Approach1,LSP
GMU_Average-Regular_Approach1,8,3,0,6,12,65.0,130,2.02222222222222,6.5077946401987,3.14964175377682,698,0.6,1.0,1.0,0.7,Approach1,LSP
GMU_Average-Regular_Approach1,10,4,0,6,12,65.0,130,2.02222222222222,6.5077946401987,3.14964175377682,698,0.6,1.0,1.0,0.7,Approach1,LSP
GPS_Average-Regular_Approach1,13,4,0,5,13,52.0,104,2.02816901408451,6.16992500144232,3.11257323404382,401,0.6,0.9,1.0,0.4,Approach1,LSP
GPS_Average-Regular_Approach1,5,1,0,5,13,52.0,104,2.02816901408451,6.16992500144232,3.11257323404382,401,0.6,0.9,1.0,0.4,Approach1,LSP
GPS_Average-Regular_Approach1,9,2,0,5,13,52.0,104,2.02816901408451,6.16992500144232,3.11257323404382,401,0.6,0.9,1.0,0.4,Approach1,LSP
GPS_Average-Regular_Approach1,11,3,0,5,13,52.0,104,2.02816901408451,6.16992500144232,3.11257323404382,401,0.6,0.9,1.0,0.4,Approach1,LSP
GTB_Average-Regular_Approach1,13,3,0,6,13,66.5,133,2.0506329113924,6.33985000288461,3.23264170341774,521,0.6,0.9,1.0,0.5,Approach1,LSP
GTB_Average-Regular_Approach1,5,1,0,6,13,66.5,133,2.0506329113924,6.33985000288461,3.23264170341774,521,0.6,0.9,1.0,0.5,Approach1,LSP
GTB_Average-Regular_Approach1,9,2,0,6,13,66.5,133,2.0506329113924,6.33985000288461,3.23264170341774,521,0.6,0.9,1.0,0.5,Approach1,LSP
GWG_Average-Regular_Approach1,20,4,0,6,20,59.0,118,2.0,6.53915881110804,3.13472161594419,553,0.5,1.0,1.0,0.5,Approach1,LSP
GWG_Average-Regular_Approach1,8,1,0,6,20,59.0,118,2.0,6.53915881110804,3.13472161594419,553,0.5,1.0,1.0,0.5,Approach1,LSP
GWG_Average-Regular_Approach1,16,2,0,6,20,59.0,118,2.0,6.53915881110804,3.13472161594419,553,0.5,1.0,1.0,0.5,Approach1,LSP
GWG_Average-Regular_Approach1,18,3,0,6,20,59.0,118,2.0,6.53915881110804,3.13472161594419,553,0.5,1.0,1.0,0.5,Approach1,LSP
HKD_Average-Regular_Approach1,16,4,0,7,19,73.5,147,2.01923076923077,6.71424551766611,3.25585812859667,695,0.6,1.0,1.0,0.7,Approach1,LSP
HKD_Average-Regular_Approach1,7,1,0,7,19,73.5,147,2.01923076923077,6.71424551766611,3.25585812859667,695,0.6,1.0,1.0,0.7,Approach1,LSP
HKD_Average-Regular_Approach1,11,2,0,7,19,73.5,147,2.01923076923077,6.71424551766611,3.25585812859667,695,0.6,1.0,1.0,0.7,Approach1,LSP
HKD_Average-Regular_Approach1,14,3,0,7,19,73.5,147,2.01923076923077,6.71424551766611,3.25585812859667,695,0.6,1.0,1.0,0.7,Approach1,LSP
HO_Average-Regular_Approach1,17,4,0,7,17,50.0,100,2.05970149253731,6.10852445677816,2.96655239552374,619,0.6,0.9,1.0,0.6,Approach1,LSP
HO_Average-Regular_Approach1,11,1,0,7,17,50.0,100,2.05970149253731,6.10852445677816,2.96655239552374,619,0.6,0.9,1.0,0.6,Approach1,LSP
HO_Average-Regular_Approach1,13,2,0,7,17,50.0,100,2.05970149253731,6.10852445677816,2.96655239552374,619,0.6,0.9,1.0,0.6,Approach1,LSP
HO_Average-Regular_Approach1,15,3,0,7,17,50.0,100,2.05970149253731,6.10852445677816,2.96655239552374,619,0.6,0.9,1.0,0.6,Approach1,LSP
HBV_Average-Regular_Approach1,16,3,0,6,19,69.0,138,2.04395604395604,6.53915881110804,3.23133154794934,663,0.6,1.0,1.0,0.6,Approach1,LSP
HBV_Average-Regular_Approach1,9,1,0,6,19,69.0,138,2.04395604395604,6.53915881110804,3.23133154794934,663,0.6,1.0,1.0,0.6,Approach1,LSP
HBV_Average-Regular_Approach1,13,2,0,6,19,69.0,138,2.04395604395604,6.53915881110804,3.23133154794934,663,0.6,1.0,1.0,0.6,Approach1,LSP
IA_Average-Regular_Approach1,13,3,0,6,13,29.5,59,2.0,5.58496250072116,3.12542382549262,329,0.5,0.8,1.0,0.3,Approach1,LSP
IA_Average-Regular_Approach1,6,1,0,6,13,29.5,59,2.0,5.58496250072116,3.12542382549262,329,0.5,0.8,1.0,0.3,Approach1,LSP
IA_Average-Regular_Approach1,11,2,0,6,13,29.5,59,2.0,5.58496250072116,3.12542382549262,329,0.5,0.8,1.0,0.3,Approach1,LSP
IB_Average-Regular_Approach1,2,1,0,2,4,31.5,63,2.04878048780488,5.39231742277876,3.12956593612025,255,0.6,0.8,1.0,0.3,Approach1,LSP
IBY_Average-Regular_Approach1,7,2,0,4,9,52.5,105,2.02941176470588,6.10852445677816,3.12386765599147,461,0.6,0.9,1.0,0.4,Approach1,LSP
IBY_Average-Regular_Approach1,5,1,0,4,9,52.5,105,2.02941176470588,6.10852445677816,3.12386765599147,461,0.6,0.9,1.0,0.4,Approach1,LSP
IC_Average-Regular_Approach1,4,1,0,2,4,31.0,62,2.07272727272727,5.83289001416474,3.10811582519647,460,0.6,0.9,1.0,0.4,Approach1,LSP
IN_Average-Regular_Approach1,10,1,0,3,12,33.5,67,1.95918367346939,5.58496250072116,3.21432812693322,316,0.5,0.8,1.0,0.3,Approach1,LSP
IP_Average-Regular_Approach1,2,1,0,2,4,27.0,54,2.0,5.28540221886225,3.12799284739,236,0.5,0.8,1.0,0.3,Approach1,LSP
IZ_Average-Regular_Approach1,13,3,0,5,13,23.0,46,2.0,5.16992500144231,3.12870434990442,281,0.5,0.8,1.0,0.3,Approach1,LSP
IZ_Average-Regular_Approach1,6,1,0,5,13,23.0,46,2.0,5.16992500144231,3.12870434990442,281,0.5,0.8,1.0,0.3,Approach1,LSP
IZ_Average-Regular_Approach1,11,2,0,5,13,23.0,46,2.0,5.16992500144231,3.12870434990442,281,0.5,0.8,1.0,0.3,Approach1,LSP
JA_Average-Regular_Approach1,12,4,0,5,12,33.0,66,2.0,5.49185309632967,3.10518442041284,274,0.5,0.8,1.0,0.3,Approach1,LSP
JA_Average-Regular_Approach1,8,1,0,5,12,33.0,66,2.0,5.49185309632967,3.10518442041284,274,0.5,0.8,1.0,0.3,Approach1,LSP
JA_Average-Regular_Approach1,10,3,0,5,12,33.0,66,2.0,5.49185309632967,3.10518442041284,274,0.5,0.8,1.0,0.3,Approach1,LSP
JBR_Average-Regular_Approach1,14,2,0,6,14,60.5,121,2.14925373134328,6.16992500144232,3.19032208866363,647,0.6,0.9,1.0,0.6,Approach1,LSP
JBR_Average-Regular_Approach1,12,1,0,6,14,60.5,121,2.14925373134328,6.16992500144232,3.19032208866363,647,0.6,0.9,1.0,0.6,Approach1,LSP
JC_Average-Regular_Approach1,8,2,0,4,8,30.5,61,1.95348837209302,5.39231742277876,3.1558374372574,196,0.5,0.8,1.0,0.2,Approach1,LSP
JC_Average-Regular_Approach1,4,1,0,4,8,30.5,61,1.95348837209302,5.39231742277876,3.1558374372574,196,0.5,0.8,1.0,0.2,Approach1,LSP
JCD_Average-Regular_Approach1,12,3,0,6,12,47.5,95,2.0,5.58496250072116,3.17576113954524,288,0.5,0.8,1.0,0.3,Approach1,LSP
JCD_Average-Regular_Approach1,4,1,0,6,12,47.5,95,2.0,5.58496250072116,3.17576113954524,288,0.5,0.8,1.0,0.3,Approach1,LSP
JCD_Average-Regular_Approach1,8,2,0,6,12,47.5,95,2.0,5.58496250072116,3.17576113954524,288,0.5,0.8,1.0,0.3,Approach1,LSP
JHR_Average-Regular_Approach1,3,1,0,2,6,66.0,132,2.025,6.33985000288461,3.19334633435324,471,0.6,0.9,1.0,0.5,Approach1,LSP
JJ_Average-Regular_Approach1,4,1,0,2,4,30.0,60,2.0,5.04439411935846,3.0995211051953,161,0.5,0.8,1.0,0.2,Approach1,LSP
JNY_Average-Regular_Approach1,17,2,0,4,17,60.0,120,2.0,6.28540221886226,3.19286229364679,580,0.5,0.9,1.0,0.6,Approach1,LSP
JNY_Average-Regular_Approach1,10,1,0,4,17,60.0,120,2.0,6.28540221886226,3.19286229364679,580,0.5,0.9,1.0,0.6,Approach1,LSP
JO_Average-Regular_Approach1,12,4,0,6,12,31.0,62,1.94594594594595,5.16992500144231,2.98256199076998,227,0.5,0.8,1.0,0.2,Approach1,LSP
JO_Average-Regular_Approach1,4,1,0,6,12,31.0,62,1.94594594594595,5.16992500144231,2.98256199076998,227,0.5,0.8,1.0,0.2,Approach1,LSP
JO_Average-Regular_Approach1,8,2,0,6,12,31.0,62,1.94594594594595,5.16992500144231,2.98256199076998,227,0.5,0.8,1.0,0.2,Approach1,LSP
JO_Average-Regular_Approach1,10,3,0,6,12,31.0,62,1.94594594594595,5.16992500144231,2.98256199076998,227,0.5,0.8,1.0,0.2,Approach1,LSP
JRA_Average-Regular_Approach1,15,3,0,6,15,55.5,111,2.05479452054794,6.22881869049589,3.15990873867233,519,0.6,0.9,1.0,0.5,Approach1,LSP
JRA_Average-Regular_Approach1,6,1,0,6,15,55.5,111,2.05479452054794,6.22881869049589,3.15990873867233,519,0.6,0.9,1.0,0.5,Approach1,LSP
JRA_Average-Regular_Approach1,12,2,0,6,15,55.5,111,2.05479452054794,6.22881869049589,3.15990873867233,519,0.6,0.9,1.0,0.5,Approach1,LSP
JXD_Average-Regular_Approach1,42,7,0,15,42,66.0,132,2.025,6.33985000288461,3.17229337426778,522,0.6,0.9,1.0,0.5,Approach1,LSP
JXD_Average-Regular_Approach1,11,1,0,15,42,66.0,132,2.025,6.33985000288461,3.17229337426778,522,0.6,0.9,1.0,0.5,Approach1,LSP
JXD_Average-Regular_Approach1,21,2,0,15,42,66.0,132,2.025,6.33985000288461,3.17229337426778,522,0.6,0.9,1.0,0.5,Approach1,LSP
JXD_Average-Regular_Approach1,27,3,0,15,42,66.0,132,2.025,6.33985000288461,3.17229337426778,522,0.6,0.9,1.0,0.5,Approach1,LSP
JXD_Average-Regular_Approach1,32,4,0,15,42,66.0,132,2.025,6.33985000288461,3.17229337426778,522,0.6,0.9,1.0,0.5,Approach1,LSP
JXD_Average-Regular_Approach1,37,5,0,15,42,66.0,132,2.025,6.33985000288461,3.17229337426778,522,0.6,0.9,1.0,0.5,Approach1,LSP
JXD_Average-Regular_Approach1,40,6,0,15,42,66.0,132,2.025,6.33985000288461,3.17229337426778,522,0.6,0.9,1.0,0.5,Approach1,LSP
KGO_Average-Regular_Approach1,18,6,0,10,20,65.5,131,2.02061855670103,6.61470984411522,3.18453557442577,659,0.6,1.0,1.0,0.6,Approach1,LSP
KGO_Average-Regular_Approach1,4,1,0,10,20,65.5,131,2.02061855670103,6.61470984411522,3.18453557442577,659,0.6,1.0,1.0,0.6,Approach1,LSP
KGO_Average-Regular_Approach1,8,2,0,10,20,65.5,131,2.02061855670103,6.61470984411522,3.18453557442577,659,0.6,1.0,1.0,0.6,Approach1,LSP
KGO_Average-Regular_Approach1,14,4,0,10,20,65.5,131,2.02061855670103,6.61470984411522,3.18453557442577,659,0.6,1.0,1.0,0.6,Approach1,LSP
KGO_Average-Regular_Approach1,16,5,0,10,20,65.5,131,2.02061855670103,6.61470984411522,3.18453557442577,659,0.6,1.0,1.0,0.6,Approach1,LSP
KGO_Average-Regular_Approach1,12,3,0,10,20,65.5,131,2.02061855670103,6.61470984411522,3.18453557442577,659,0.6,1.0,1.0,0.6,Approach1,LSP
KIW_Average-Regular_Approach1,46,8,0,16,46,56.0,112,2.01923076923077,6.71424551766611,3.25530726567371,804,0.6,1.0,1.0,0.7,Approach1,LSP
KIW_Average-Regular_Approach1,1,9,1,16,46,56.0,112,2.01923076923077,6.71424551766611,3.25530726567371,804,0.6,1.0,1.0,0.7,Approach1,LSP
KIW_Average-Regular_Approach1,28,3,0,16,46,56.0,112,2.01923076923077,6.71424551766611,3.25530726567371,804,0.6,1.0,1.0,0.7,Approach1,LSP
KIW_Average-Regular_Approach1,19,2,0,16,46,56.0,112,2.01923076923077,6.71424551766611,3.25530726567371,804,0.6,1.0,1.0,0.7,Approach1,LSP
KIW_Average-Regular_Approach1,10,1,0,16,46,56.0,112,2.01923076923077,6.71424551766611,3.25530726567371,804,0.6,1.0,1.0,0.7,Approach1,LSP
KIW_Average-Regular_Approach1,34,4,0,16,46,56.0,112,2.01923076923077,6.71424551766611,3.25530726567371,804,0.6,1.0,1.0,0.7,Approach1,LSP
KIW_Average-Regular_Approach1,38,5,0,16,46,56.0,112,2.01923076923077,6.71424551766611,3.25530726567371,804,0.6,1.0,1.0,0.7,Approach1,LSP
KIW_Average-Regular_Approach1,44,7,0,16,46,56.0,112,2.01923076923077,6.71424551766611,3.25530726567371,804,0.6,1.0,1.0,0.7,Approach1,LSP
KIW_Average-Regular_Approach1,42,6,0,16,46,56.0,112,2.01923076923077,6.71424551766611,3.25530726567371,804,0.6,1.0,1.0,0.7,Approach1,LSP
KJ_Average-Regular_Approach1,17,4,0,7,17,42.5,85,2.0,5.97727992349992,3.09729277376078,418,0.5,0.9,1.0,0.4,Approach1,LSP
KJ_Average-Regular_Approach1,6,1,0,7,17,42.5,85,2.0,5.97727992349992,3.09729277376078,418,0.5,0.9,1.0,0.4,Approach1,LSP
KJ_Average-Regular_Approach1,11,2,0,7,17,42.5,85,2.0,5.97727992349992,3.09729277376078,418,0.5,0.9,1.0,0.4,Approach1,LSP
KJ_Average-Regular_Approach1,15,3,0,7,17,42.5,85,2.0,5.97727992349992,3.09729277376078,418,0.5,0.9,1.0,0.4,Approach1,LSP
KJP_Average-Regular_Approach1,13,3,0,6,15,62.0,124,2.0506329113924,6.33985000288461,3.0932902959573,556,0.6,0.9,1.0,0.5,Approach1,LSP
KJP_Average-Regular_Approach1,8,1,0,6,15,62.0,124,2.0506329113924,6.33985000288461,3.0932902959573,556,0.6,0.9,1.0,0.5,Approach1,LSP
KJP_Average-Regular_Approach1,12,2,0,6,15,62.0,124,2.0506329113924,6.33985000288461,3.0932902959573,556,0.6,0.9,1.0,0.5,Approach1,LSP
LAC_Average-Regular_Approach1,14,3,0,5,14,51.0,102,2.02597402597403,6.28540221886226,3.10399862984031,444,0.6,0.9,1.0,0.4,Approach1,LSP
LAC_Average-Regular_Approach1,9,1,0,5,14,51.0,102,2.02597402597403,6.28540221886226,3.10399862984031,444,0.6,0.9,1.0,0.4,Approach1,LSP
LAC_Average-Regular_Approach1,11,2,0,5,14,51.0,102,2.02597402597403,6.28540221886226,3.10399862984031,444,0.6,0.9,1.0,0.4,Approach1,LSP
LBP_Average-Regular_Approach1,16,3,0,7,16,60.5,121,2.08695652173913,6.16992500144232,3.1911279426934,663,0.6,0.9,1.0,0.6,Approach1,LSP
LBP_Average-Regular_Approach1,10,1,0,7,16,60.5,121,2.08695652173913,6.16992500144232,3.1911279426934,663,0.6,0.9,1.0,0.6,Approach1,LSP
LBP_Average-Regular_Approach1,14,2,0,7,16,60.5,121,2.08695652173913,6.16992500144232,3.1911279426934,663,0.6,0.9,1.0,0.6,Approach1,LSP
LZT_Average-Regular_Approach1,20,1,0,8,26,50.5,101,2.0625,6.04439411935846,3.20453338992705,535,0.6,0.9,1.0,0.5,Approach1,LSP
LWC_Average-Regular_Approach1,33,6,0,11,33,56.5,113,2.02040816326531,6.62935662007962,3.10757694449921,554,0.6,1.0,1.0,0.5,Approach1,LSP
LWC_Average-Regular_Approach1,10,1,0,11,33,56.5,113,2.02040816326531,6.62935662007962,3.10757694449921,554,0.6,1.0,1.0,0.5,Approach1,LSP
LWC_Average-Regular_Approach1,19,2,0,11,33,56.5,113,2.02040816326531,6.62935662007962,3.10757694449921,554,0.6,1.0,1.0,0.5,Approach1,LSP
LWC_Average-Regular_Approach1,29,4,0,11,33,56.5,113,2.02040816326531,6.62935662007962,3.10757694449921,554,0.6,1.0,1.0,0.5,Approach1,LSP
LWC_Average-Regular_Approach1,31,5,0,11,33,56.5,113,2.02040816326531,6.62935662007962,3.10757694449921,554,0.6,1.0,1.0,0.5,Approach1,LSP
LWC_Average-Regular_Approach1,27,3,0,11,33,56.5,113,2.02040816326531,6.62935662007962,3.10757694449921,554,0.6,1.0,1.0,0.5,Approach1,LSP
MB_Average-Regular_Approach1,16,3,0,5,16,48.5,97,2.04651162790698,6.45943161863731,3.12434206090079,668,0.6,1.0,1.0,0.6,Approach1,LSP
MB_Average-Regular_Approach1,9,1,0,5,16,48.5,97,2.04651162790698,6.45943161863731,3.12434206090079,668,0.6,1.0,1.0,0.6,Approach1,LSP
MB_Average-Regular_Approach1,13,2,0,5,16,48.5,97,2.04651162790698,6.45943161863731,3.12434206090079,668,0.6,1.0,1.0,0.6,Approach1,LSP
MMK_Average-Regular_Approach1,46,8,0,16,46,73.0,146,2.01398601398601,7.16992500144233,3.16029413619041,1155,0.6,1.0,1.0,1.0,Approach1,LSP
MMK_Average-Regular_Approach1,19,2,0,16,46,73.0,146,2.01398601398601,7.16992500144233,3.16029413619041,1155,0.6,1.0,1.0,1.0,Approach1,LSP
